text,kmeans_3_direct,kmeans_5_direct,kmeans_7_direct,hdbscan_10_direct,hdbscan_15_direct,hdbscan_20_direct,kmeans_3_pca,kmeans_3_umap,kmeans_5_pca,kmeans_5_umap,kmeans_7_pca,kmeans_7_umap,hdbscan_10_pca,hdbscan_10_umap,hdbscan_15_pca,hdbscan_15_umap,hdbscan_20_pca,hdbscan_20_umap
Ausschuss Maßhaltigkeit an Zylinderkopf Ursache Sandfeuchte zu hoch ≥ Verdacht Formüberhitzung Kernreparatur läuft,0,0,0,-1,-1,-1,0,0,0,0,2,0,-1,95,-1,49,-1,38
Kernbruch Ursache Kernschale Verschleiß,0,0,0,49,35,21,0,2,0,2,0,2,50,24,27,22,21,16
Dichtheitsprüfung Fehler Sandausbruch mbarmin vs max HandlingSchaden,0,4,4,30,23,14,0,1,0,1,0,1,68,19,40,19,24,17
Röntgenprüfung zeigt Formversatz in Zone Sandbindermangel Gießparameter optimiert,2,4,2,-1,-1,-1,0,1,2,3,2,1,-1,63,-1,52,-1,42
Ausschuss Oberflächenfehler an Zylinderkopf Ursache Kaltlauf Nacharbeit gemäß,2,0,0,-1,-1,-1,2,0,2,0,6,0,-1,95,-1,49,-1,38
Sandfeuchte Lunker außerhalb Toleranz Nacharbeit gemäß,0,0,0,-1,-1,-1,0,0,0,0,2,0,-1,45,-1,39,-1,29
Kokillenriss an Zylinderkopf Charge,1,1,1,1,2,2,1,1,1,3,1,3,14,16,5,14,2,11
Spektralanalyse zeigt SiMangel Charge,1,1,1,15,11,5,1,1,1,3,1,1,22,12,11,10,2,10
Röntgenprüfung zeigt Formversatz in Zone Lunker Wärmenachbehandlung eingeleitet,2,2,2,-1,-1,-1,2,1,3,3,3,1,12,57,4,47,4,-1
Röntgenprüfung zeigt Kaltlauf in Zone Kernschale Verschleiß Chargenanalyse Mg Ti Kernreparatur läuft,1,1,5,-1,-1,4,1,0,1,0,5,6,2,82,1,63,1,48
Schmelzofen Schmelzofen TempAbweichung °C,2,2,6,6,0,0,2,2,3,4,3,4,19,9,8,9,7,9
Schmelzofen Holding Furnace TempAbweichung °C,2,2,2,9,1,1,2,2,3,4,3,4,15,3,7,3,6,2
Oberflächenrauheit Sandausbruch außerhalb Spezifikation Chargenanalyse Mg Ti,1,1,5,17,13,4,1,0,1,0,5,6,2,82,1,63,1,48
Kaltlauf an Zylinderkopf Charge Verdacht Legierungsdrift Schleifnacharbeit notwendig,1,1,1,1,2,2,1,1,1,3,1,3,-1,16,-1,14,2,11
Dichtheitsprüfung Fehler Lunker mbarmin vs max Lunker teilkonform Kernreparatur läuft,0,4,4,-1,-1,-1,0,1,0,1,0,1,-1,42,-1,29,-1,24
Bearbeitungsfehler Kaltlauf Kaltlauf ¦ Teil ¦ Chargenanalyse C Si Gießparameter optimiert,1,1,5,-1,-1,4,1,0,1,0,5,6,2,-1,1,35,1,28
Maßabweichung Kaltlauf HandlingSchadenmm vs Sandausbruch±HandlingSchadenmm Chargenanalyse C Si,1,1,5,18,14,4,1,0,1,0,5,6,2,40,1,34,1,27
Kernbruch Ursache Sandbindermangel,0,0,0,61,44,29,0,2,0,2,0,2,43,1,22,1,15,1
Bearbeitungsfehler Kernschale Verschleiß Kaltlauf Teil Chargenanalyse Mg Ti Kernreparatur läuft,1,1,5,17,13,4,1,0,1,0,5,6,2,82,1,63,1,48
Formdruckabweichung Sandbindermangel vs Sandbindermangel Form,0,3,3,39,28,18,0,0,4,1,4,5,75,77,44,61,28,46
Röntgenprüfung zeigt Kokillenriss in Zone HandlingSchaden Wärmenachbehandlung eingeleitet,2,2,2,-1,-1,-1,2,1,3,3,3,1,10,57,2,47,3,-1
Sandfeuchte HandlingSchaden außerhalb Toleranz Schleifnacharbeit notwendig,0,0,0,42,31,-1,0,0,0,1,2,5,55,54,32,-1,25,-1
Kernbruch Ursache Sandbindermangel Normabweichung,0,0,0,52,38,24,0,0,4,1,4,0,-1,91,-1,70,-1,52
Röntgenprüfung zeigt Sandausbruch in Zone Sandausbruch Prüfbericht Wärmenachbehandlung eingeleitet,2,2,2,35,27,17,2,1,2,3,6,1,13,73,4,58,4,45
Kokillenriss an Zylinderkopf Charge,1,1,1,1,2,2,1,1,1,3,1,3,14,16,5,14,2,11
Spektralanalyse zeigt SiMangel Charge Prüfbericht,1,1,1,15,11,5,1,1,1,3,1,3,-1,13,-1,12,2,4
Röntgenprüfung zeigt Formversatz in Zone Sandausbruch Kernreparatur läuft,2,0,2,35,27,17,2,1,2,3,2,1,-1,-1,-1,-1,-1,-1
Ausschuss Maßhaltigkeit an Zylinderkopf Ursache HandlingSchaden Kernreparatur läuft,0,0,0,-1,-1,-1,0,0,0,0,2,0,-1,95,-1,49,-1,38
Kernbruch Ursache HandlingSchaden Normabweichung Wärmenachbehandlung eingeleitet,2,2,6,34,26,16,2,1,2,1,6,1,-1,7,12,7,8,7
Sandfeuchte Sandausbruch außerhalb Toleranz Kernreparatur läuft,0,0,0,-1,-1,-1,0,0,0,1,0,5,61,55,-1,45,24,34
Maßabweichung Sandausbruch Sandbindermangelmm vs Kaltlauf±Sandbindermangelmm Verdacht Sandfeuchteabweichung Wärmenachbehandlung eingeleitet,0,3,3,33,25,-1,0,0,0,1,2,5,-1,66,-1,53,-1,43
Härteprüfung Kaltlauf Sandbindermangel vs Lunker,0,3,3,-1,-1,-1,0,0,4,1,0,5,-1,114,-1,83,-1,47
Qualitätsabweichung Sandbindermangel HandlingSchaden Raueit Ra Schleifnacharbeit notwendig,0,0,0,42,31,-1,0,0,0,0,0,0,-1,94,-1,-1,24,-1
Bearbeitungsfehler Kaltlauf Sandausbruch Teil Verdacht Formüberhitzung Wärmenachbehandlung eingeleitet,2,2,6,34,26,16,2,1,2,1,6,1,13,7,4,7,4,7
Schmelzofen Holding Furnace TempAbweichung °C Normabweichung,2,2,2,9,1,1,2,2,3,2,3,5,17,48,6,42,5,31
Ausschuss Maßhaltigkeit an Getriebegehäuse Ursache Sandausbruch,0,0,0,-1,-1,-1,0,0,0,0,2,0,51,92,28,49,20,38
Spektralanalyse zeigt CuMangel Charge,1,1,1,13,9,5,1,1,1,3,1,1,21,11,10,10,2,10
Formdruckabweichung Sandbindermangel vs Sandbindermangel Form Verdacht Legierungsdrift Schleifnacharbeit notwendig,0,3,3,39,28,18,0,0,4,1,4,5,-1,77,-1,61,-1,46
Röntgenprüfung zeigt Gasporosität in Zone HandlingSchaden Normabweichung Nacharbeit gemäß,2,2,2,-1,-1,-1,2,1,2,3,6,1,-1,44,12,38,8,32
Röntgenprüfung zeigt Formversatz in Zone Lunker,2,2,2,-1,-1,-1,2,1,2,3,6,1,37,71,17,56,-1,41
Formversatz an Zylinderkopf ¦ Charge,1,1,1,1,2,2,1,1,1,3,1,3,8,16,3,14,2,11
Formdruckabweichung HandlingSchaden vs Sandbindermangel Form Chargenanalyse Mg Ti,1,1,5,17,13,4,1,0,1,0,5,6,2,83,1,64,1,49
Bearbeitungsfehler Sandausbruch Kernschale Verschleiß Teil Prüfbericht Gießparameter optimiert,0,4,4,37,21,13,0,1,0,3,2,3,-1,36,-1,15,-1,12
Qualitätsabweichung Lunker Lunker Dickenmaß,0,0,0,-1,-1,-1,0,0,0,0,2,0,-1,61,-1,50,-1,39
Maßabweichung Lunker Kaltlaufmm vs Kernschale Verschleiß±HandlingSchadenmm Chargenanalyse C Si,1,1,5,-1,-1,4,1,0,1,0,5,6,2,40,1,34,1,27
Maßabweichung HandlingSchaden Kernschale Verschleißmm vs Kernschale Verschleiß±Kernschale Verschleißmm,0,3,3,-1,-1,-1,0,0,4,1,4,5,-1,106,-1,79,-1,59
Legierungsabweichung Cu Lunker vs Soll Sandausbruch Kernreparatur läuft,0,3,3,-1,-1,-1,0,0,4,1,4,5,74,89,43,68,28,35
Maßabweichung Kernschale Verschleiß Sandausbruchmm vs Sandausbruch±HandlingSchadenmm Normabweichung Kernreparatur läuft,0,3,3,51,37,23,0,0,4,1,4,5,-1,102,-1,77,-1,58
Sandfeuchte Kaltlauf außerhalb Toleranz,0,0,0,58,-1,-1,0,0,0,0,2,0,55,43,32,37,25,-1
Sandfeuchte Lunker außerhalb Toleranz,0,0,0,60,42,-1,0,2,0,2,2,5,52,47,29,41,20,31
Kernbruch Ursache Kernschale Verschleiß,0,0,0,49,35,21,0,2,0,2,0,2,50,24,27,22,21,16
Schmelzofen Holding Furnace TempAbweichung °C,2,2,2,9,1,1,2,2,3,4,3,4,15,3,7,3,6,2
Maßabweichung Kaltlauf Lunkermm vs Lunker±Kaltlaufmm Nacharbeit gemäß,0,3,3,-1,-1,-1,0,0,0,1,0,5,-1,110,-1,66,-1,51
Legierungsabweichung Si Kaltlauf vs Soll Sandausbruch,0,3,3,-1,-1,-1,0,0,4,1,4,5,-1,90,-1,69,-1,35
Oberflächenrauheit HandlingSchaden außerhalb Spezifikation Nacharbeit gemäß,2,0,6,23,18,-1,2,0,2,0,6,0,-1,88,-1,67,-1,-1
Röntgenprüfung zeigt Kokillenriss in Zone Kaltlauf Wärmenachbehandlung eingeleitet,2,2,2,-1,-1,-1,2,1,3,3,3,1,10,57,2,47,3,-1
Schmelzofen Holding Furnace TempAbweichung °C Verdacht Formüberhitzung,2,2,2,8,1,1,2,0,3,0,3,6,-1,32,-1,26,-1,20
Härteprüfung Sandbindermangel Lunker vs Kernschale Verschleiß,0,3,3,51,37,23,0,0,4,1,4,5,59,114,34,83,27,47
Legierungsabweichung Cu Kaltlauf vs Soll Kaltlauf Chargenanalyse C Si,1,1,5,-1,-1,4,1,0,1,0,5,6,2,40,1,34,1,27
Dichtheitsprüfung Fehler Kernschale Verschleiß mbarmin vs max Kernschale Verschleiß Normabweichung,0,4,4,31,24,15,0,1,0,1,0,1,44,51,23,28,16,23
Schmelzofen Holding Furnace TempAbweichung °C teilkonform Nacharbeit gemäß,2,2,2,-1,1,1,2,0,3,0,3,6,18,32,6,26,5,20
Härteprüfung HandlingSchaden Sandausbruch vs HandlingSchaden Prüfbericht,0,3,3,-1,-1,-1,0,0,4,1,4,5,74,105,43,78,28,47
Oberflächenrauheit Sandausbruch außerhalb Spezifikation Schleifnacharbeit notwendig,2,0,6,57,41,27,2,0,2,0,6,0,-1,74,-1,59,-1,37
Sandfeuchte Lunker außerhalb Toleranz Verdacht Sandfeuchteabweichung Wärmenachbehandlung eingeleitet,2,2,6,34,26,16,2,1,2,1,6,1,-1,7,-1,7,-1,7
Sandfeuchte Sandausbruch außerhalb Toleranz Schleifnacharbeit notwendig,0,0,0,62,43,28,0,0,0,1,0,5,61,55,-1,45,24,34
Maßabweichung HandlingSchaden Lunkermm vs HandlingSchaden±Kaltlaufmm,0,3,3,-1,-1,-1,0,0,4,1,0,5,-1,106,-1,79,-1,59
Röntgenprüfung zeigt Formversatz in Zone Kaltlauf Normabweichung,2,2,2,28,-1,-1,0,1,2,3,2,1,-1,71,-1,56,-1,41
Dichtheitsprüfung Fehler HandlingSchaden mbarmin vs max Kaltlauf Normabweichung,0,4,4,30,23,14,0,1,0,1,0,1,73,19,37,19,24,17
Legierungsabweichung Ti Kernschale Verschleiß vs Soll HandlingSchaden,0,3,3,-1,-1,-1,0,0,4,1,4,5,-1,58,-1,48,28,35
Qualitätsabweichung Sandbindermangel Kaltlauf Porosität konform,0,0,0,-1,-1,-1,0,0,0,0,0,0,68,97,40,73,24,56
Spektralanalyse zeigt CuMangel Charge Normabweichung,1,1,1,5,-1,5,1,1,1,3,1,3,4,6,-1,-1,2,4
Maßabweichung Sandbindermangel Sandbindermangelmm vs Kaltlauf±Lunkermm Gießparameter optimiert,0,4,4,36,21,13,0,1,4,3,0,3,43,39,22,33,15,19
Lunker an Getriebegehäuse Charge,1,1,1,-1,-1,-1,1,1,2,3,1,3,3,27,-1,24,2,22
Dichtheitsprüfung Fehler Kernschale Verschleiß mbarmin vs max Kaltlauf Chargenanalyse C Si,1,1,5,17,13,4,1,0,1,0,5,6,2,34,1,30,1,25
Spektralanalyse zeigt CuMangel Charge,1,1,1,13,9,5,1,1,1,3,1,1,21,11,10,10,2,10
Kernbruch Ursache Kernschale Verschleiß Normabweichung,0,0,0,-1,-1,-1,0,0,0,1,0,0,-1,91,-1,70,-1,52
Schmelzofen Schmelzofen TempAbweichung °C Verdacht Sandfeuchteabweichung,2,2,6,-1,0,0,2,2,3,4,3,4,12,8,4,8,4,8
Schmelzofen Holding Furnace TempAbweichung °C,2,2,2,9,1,1,2,2,3,4,3,4,15,3,7,3,6,2
Bearbeitungsfehler HandlingSchaden Kernschale Verschleiß Teil Verdacht Formüberhitzung Kernreparatur läuft,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,59,33,46,26,36
Maßabweichung Sandbindermangel Sandbindermangelmm vs Kernschale Verschleiß±Kaltlaufmm,0,3,3,51,37,23,0,0,4,1,4,5,49,108,-1,66,-1,51
Schmelzofen Schmelzofen TempAbweichung °C Prüfbericht,2,2,6,-1,0,0,2,2,3,4,3,4,11,8,2,8,3,8
Qualitätsabweichung HandlingSchaden HandlingSchaden Porosität Prüfbericht Gießparameter optimiert,0,4,4,-1,-1,-1,0,1,0,3,2,3,-1,36,-1,15,-1,12
Bearbeitungsfehler Lunker Sandausbruch Teil Normabweichung Nacharbeit gemäß,0,0,0,52,38,24,0,0,0,1,0,0,64,100,-1,75,24,53
Spektralanalyse zeigt MgMangel Charge konform Gießparameter optimiert,1,1,1,4,5,6,1,1,1,3,1,3,14,0,5,0,2,0
Formdruckabweichung Kernschale Verschleiß vs Sandbindermangel Form konform,0,3,3,40,29,18,0,0,4,1,4,5,-1,86,-1,65,-1,50
Legierungsabweichung Mg HandlingSchaden vs Soll Kernschale Verschleiß,0,3,3,46,33,-1,0,0,4,1,4,5,-1,68,-1,54,-1,35
Härteprüfung HandlingSchaden Kaltlauf vs HandlingSchaden Chargenanalyse Mg Ti,1,1,5,17,13,4,1,0,1,0,5,6,2,83,1,64,1,49
Schmelzofen Holding Furnace TempAbweichung °C Verdacht Legierungsdrift Wärmenachbehandlung eingeleitet,2,2,2,-1,1,1,2,0,3,0,3,6,11,32,2,26,3,20
Sandfeuchte Sandausbruch außerhalb Toleranz Chargenanalyse Mg Ti,1,1,5,17,13,4,1,0,1,0,5,6,2,82,1,63,1,48
Dichtheitsprüfung Fehler Sandbindermangel mbarmin vs max Sandausbruch Prüfbericht Gießparameter optimiert,0,4,4,29,22,-1,0,2,0,2,0,2,73,23,37,21,24,16
Sandfeuchte Kernschale Verschleiß außerhalb Toleranz,0,0,0,59,-1,-1,0,0,0,0,0,0,65,46,38,40,24,29
Formversatz an Getriebegehäuse Charge Normabweichung,1,1,1,1,2,2,1,1,0,3,1,3,-1,27,-1,24,2,22
Härteprüfung Sandausbruch Kaltlauf vs Kernschale Verschleiß Chargenanalyse Mg Ti,1,1,5,17,13,4,1,0,1,0,5,6,2,83,1,64,1,49
Formdruckabweichung Sandbindermangel vs HandlingSchaden Form nicht konform,0,3,3,40,29,18,0,0,4,1,4,5,76,77,44,61,28,46
Bearbeitungsfehler Lunker Sandbindermangel Teil Schleifnacharbeit notwendig,0,0,0,54,40,26,0,0,0,0,2,0,-1,53,-1,36,-1,30
Spektralanalyse zeigt CuMangel Charge,1,1,1,13,9,5,1,1,1,3,1,1,21,11,10,10,2,10
Härteprüfung Kaltlauf Kernschale Verschleiß vs Sandausbruch Prüfbericht Nacharbeit gemäß,0,3,3,-1,-1,-1,0,0,4,1,4,5,74,113,43,82,28,47
Qualitätsabweichung Sandbindermangel Sandbindermangel Raueit Ra Verdacht Sandfeuchteabweichung Kernreparatur läuft,0,0,0,-1,-1,-1,0,0,0,0,0,0,36,-1,-1,74,-1,57
Sandfeuchte Kernschale Verschleiß außerhalb Toleranz,0,0,0,59,-1,-1,0,0,0,0,0,0,65,46,38,40,24,29
Qualitätsabweichung HandlingSchaden Kaltlauf Raueit Ra Normabweichung,0,0,0,-1,-1,-1,0,0,0,1,0,0,60,101,-1,76,24,53
Legierungsabweichung Ti Sandausbruch vs Soll HandlingSchaden konform,0,3,3,-1,34,20,0,0,4,1,4,5,76,58,44,48,28,35
Formdruckabweichung Sandbindermangel vs Kernschale Verschleiß ¦ Form Verdacht Sandfeuchteabweichung,0,3,3,40,29,18,0,0,4,1,4,5,-1,86,-1,65,-1,50
Maßabweichung HandlingSchaden Sandbindermangelmm vs HandlingSchaden±Kernschale Verschleißmm,0,3,3,51,37,23,0,0,4,1,4,5,-1,107,-1,80,-1,60
Röntgenprüfung zeigt Sandausbruch in Zone Lunker Prüfbericht,2,2,2,35,27,17,2,1,2,3,6,1,-1,72,-1,57,-1,44
Sandfeuchte HandlingSchaden außerhalb Toleranz Schleifnacharbeit notwendig,0,0,0,42,31,-1,0,0,0,1,2,5,55,54,32,-1,25,-1
Röntgenprüfung zeigt Kaltlauf in Zone Sandausbruch Verdacht Formüberhitzung Wärmenachbehandlung eingeleitet,2,2,2,35,27,17,2,1,3,3,6,1,13,73,4,58,4,45
Ausschuss Oberflächenfehler an Zylinderkopf Ursache Sandausbruch Nacharbeit gemäß,2,0,0,-1,-1,-1,2,0,2,0,2,0,38,95,18,49,12,38
Dichtheitsprüfung Fehler Kernschale Verschleiß mbarmin vs max Kaltlauf,0,4,4,31,24,15,0,1,0,1,2,1,39,41,19,29,14,24
Sandfeuchte Sandbindermangel außerhalb Toleranz Chargenanalyse C Si Nacharbeit gemäß,1,1,5,18,14,4,1,0,1,0,5,6,2,79,1,35,1,28
Maßabweichung Kernschale Verschleiß Lunkermm vs Sandbindermangel±Sandausbruchmm,0,3,3,51,37,23,0,0,4,1,4,5,-1,108,-1,66,-1,51
Formdruckabweichung Sandbindermangel vs Lunker Form nicht konform Gießparameter optimiert,0,4,4,-1,-1,-1,0,1,4,3,4,3,-1,20,-1,20,-1,18
Kernbruch Ursache HandlingSchaden Normabweichung,0,0,0,52,38,24,0,0,4,1,0,0,44,91,23,70,16,52
Ausschuss Maßhaltigkeit an Zylinderkopf Ursache Legierungsabweichung Si Verdacht Legierungsdrift,0,0,0,-1,-1,-1,0,0,0,0,0,0,31,92,15,49,10,38
Legierungsabweichung Si Sandbindermangel vs Soll Kernschale Verschleiß Prüfbericht Schleifnacharbeit notwendig,0,3,3,48,34,20,0,0,4,1,4,5,59,90,34,69,27,35
Sandausbruch an Getriebegehäuse Charge Chargenanalyse C Si,1,1,5,18,14,4,1,0,1,0,5,6,2,78,1,35,1,28
Maßabweichung HandlingSchaden Kernschale Verschleißmm vs Sandbindermangel±Kaltlaufmm,0,3,3,51,37,23,0,0,4,1,4,5,-1,107,-1,80,-1,60
Legierungsabweichung Cu Kernschale Verschleiß vs Soll Kernschale Verschleiß,0,3,3,-1,-1,-1,0,0,4,1,4,5,-1,81,-1,62,-1,35
Dichtheitsprüfung Fehler Sandbindermangel mbarmin vs max Kaltlauf Prüfbericht Gießparameter optimiert,0,4,4,29,22,-1,0,2,0,2,0,2,53,23,30,21,22,16
Maßabweichung Sandbindermangel Sandbindermangelmm vs Sandbindermangel±Sandbindermangelmm Gießparameter optimiert,0,4,4,-1,21,13,0,1,4,3,4,3,70,39,42,33,28,19
Spektralanalyse zeigt MgMangel Charge konform,1,1,1,12,8,5,1,1,1,3,1,3,16,2,9,2,2,-1
Kernbruch Ursache Sandbindermangel Verdacht Formüberhitzung Kernreparatur läuft,0,0,0,-1,-1,-1,0,2,4,2,4,2,43,1,22,1,15,1
Spektralanalyse zeigt CuMangel Charge Gießparameter optimiert,1,1,1,4,5,6,1,1,1,3,1,3,16,0,9,0,2,0
Bearbeitungsfehler Sandausbruch Sandausbruch Teil Schleifnacharbeit notwendig,0,0,0,54,40,26,0,0,0,0,2,0,-1,65,-1,36,-1,30
Sandfeuchte Sandbindermangel außerhalb Toleranz Gießparameter optimiert,0,4,4,37,21,13,0,1,0,3,2,3,-1,36,-1,15,-1,12
Röntgenprüfung zeigt Formversatz in Zone Kaltlauf Normabweichung Gießparameter optimiert,2,4,2,-1,-1,-1,2,1,2,3,2,1,38,63,18,52,12,42
Härteprüfung Kaltlauf Kaltlauf vs Sandbindermangel konform,0,3,3,-1,-1,-1,0,0,4,1,4,5,74,114,43,83,28,47
Legierungsabweichung Mg Sandbindermangel vs Soll HandlingSchaden Gießparameter optimiert,0,4,4,36,21,13,0,1,4,3,4,3,30,38,-1,32,-1,19
Bearbeitungsfehler Kernschale Verschleiß Sandbindermangel Teil Schleifnacharbeit notwendig,0,0,0,54,40,26,0,0,0,0,0,0,-1,-1,-1,36,-1,30
Härteprüfung Sandbindermangel Kernschale Verschleiß vs Lunker,0,3,3,51,37,23,0,0,4,1,4,5,46,113,24,82,17,47
Oberflächenrauheit Kernschale Verschleiß außerhalb Spezifikation,2,0,6,43,32,19,2,0,2,0,6,0,41,56,21,-1,13,-1
Röntgenprüfung zeigt Sandausbruch in Zone Kaltlauf Wärmenachbehandlung eingeleitet,2,2,2,35,27,17,2,1,3,3,6,1,13,73,4,58,4,45
Bearbeitungsfehler Lunker Kernschale Verschleiß Teil Normabweichung,0,0,0,-1,-1,-1,0,0,0,1,0,0,-1,100,-1,75,24,53
Lunker an Getriebegehäuse Charge,1,1,1,-1,-1,-1,1,1,2,3,1,3,3,27,-1,24,2,22
Spektralanalyse zeigt MgMangel ¦ Charge,1,1,1,12,8,5,1,1,1,3,1,3,-1,2,-1,2,2,-1
Oberflächenrauheit Kaltlauf außerhalb Spezifikation Chargenanalyse C Si Wärmenachbehandlung eingeleitet,1,1,5,18,14,4,1,0,1,0,1,6,1,50,1,35,1,28
Kernbruch Ursache Kernschale Verschleiß konform Wärmenachbehandlung eingeleitet,2,0,6,-1,-1,-1,2,1,2,1,6,1,37,7,17,7,-1,7
Röntgenprüfung zeigt Kokillenriss in Zone Kaltlauf ¦ Normabweichung,2,2,2,-1,-1,-1,2,1,2,3,6,1,41,62,21,51,13,40
Schmelzofen Schmelzofen TempAbweichung °C Prüfbericht,2,2,6,-1,0,0,2,2,3,4,3,4,11,8,2,8,3,8
Dichtheitsprüfung Fehler Kernschale Verschleiß mbarmin vs max Sandbindermangel Gießparameter optimiert,0,4,4,29,22,-1,0,2,0,2,0,2,31,23,15,21,10,16
Sandfeuchte Sandbindermangel außerhalb Toleranz Schleifnacharbeit notwendig,0,0,0,62,43,28,0,0,0,1,0,5,65,55,38,45,24,34
Röntgenprüfung zeigt Kaltlauf in Zone Sandbindermangel Nacharbeit gemäß,2,2,2,35,27,17,2,1,2,3,6,1,40,73,20,58,13,45
Legierungsabweichung Cu Kernschale Verschleiß vs Soll HandlingSchaden Chargenanalyse C Si Schleifnacharbeit notwendig,1,1,5,-1,-1,4,1,0,1,0,5,6,2,40,1,34,1,27
Legierungsabweichung Mg Sandausbruch vs Soll Sandbindermangel Kernreparatur läuft,0,3,3,48,34,20,0,0,4,1,4,5,59,90,34,69,27,35
Kernbruch Ursache Kernschale Verschleiß,0,0,0,49,35,21,0,2,0,2,0,2,50,24,27,22,21,16
Formdruckabweichung Sandausbruch vs Sandbindermangel Form Normabweichung Schleifnacharbeit notwendig,0,3,3,39,28,18,0,0,4,1,4,5,-1,77,-1,61,-1,46
Kernbruch Ursache HandlingSchaden,0,0,0,50,36,22,0,2,4,2,0,2,27,21,13,18,9,15
Maßabweichung Kernschale Verschleiß HandlingSchadenmm vs Kernschale Verschleiß±Kaltlaufmm,0,3,3,-1,-1,-1,0,0,4,1,4,5,74,106,43,79,28,59
Legierungsabweichung Ti Sandbindermangel vs Soll Sandausbruch Chargenanalyse C Si,1,1,5,18,14,4,1,0,1,0,5,6,2,40,1,34,1,27
Oberflächenrauheit Lunker außerhalb Spezifikation Wärmenachbehandlung eingeleitet,2,2,6,34,26,16,2,1,3,1,3,1,-1,7,-1,7,-1,7
Dichtheitsprüfung Fehler Sandbindermangel mbarmin vs max Sandbindermangel,0,4,4,31,24,15,0,1,0,1,0,1,44,84,23,28,16,23
Qualitätsabweichung Kaltlauf Kaltlauf Dickenmaß,0,0,0,-1,-1,-1,0,0,0,0,2,0,-1,61,-1,50,-1,39
Bearbeitungsfehler Kaltlauf Lunker Teil,0,0,0,24,19,11,2,0,2,0,2,0,38,35,18,31,12,26
Oberflächenrauheit Kaltlauf außerhalb Spezifikation,2,0,6,44,32,19,2,2,2,2,6,2,25,5,12,5,8,5
Dichtheitsprüfung Fehler Kernschale Verschleiß mbarmin vs max Sandausbruch Normabweichung,0,4,4,31,24,15,0,1,0,1,0,1,-1,51,-1,28,-1,23
Dichtheitsprüfung Fehler Kaltlauf mbarmin vs max Sandbindermangel,0,4,4,31,24,15,0,1,0,1,0,1,58,85,-1,28,24,23
Kernbruch Ursache HandlingSchaden Nacharbeit gemäß,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
Qualitätsabweichung Sandbindermangel Lunker Porosität Chargenanalyse C Si,1,1,5,-1,-1,4,1,0,1,0,5,6,2,79,1,35,1,28
Ausschuss Maßhaltigkeit an Getriebegehäuse ¦ Ursache Sandfeuchte zu hoch ≥ ¦ Chargenanalyse C Si,1,1,5,-1,-1,4,1,0,1,0,5,6,2,79,1,35,1,28
Legierungsabweichung Mg Lunker vs Soll Sandausbruch Nacharbeit gemäß,0,3,3,-1,-1,-1,0,0,4,1,4,5,-1,89,-1,68,-1,35
Oberflächenrauheit Lunker außerhalb Spezifikation Chargenanalyse Mg Ti,1,1,5,17,13,4,1,0,1,0,5,6,2,82,1,63,1,48
Härteprüfung Sandausbruch Sandausbruch vs Lunker Chargenanalyse Mg Ti,1,1,5,17,13,4,1,0,1,0,5,6,2,83,1,64,1,49
Kernbruch Ursache HandlingSchaden Normabweichung Kernreparatur läuft,0,0,0,52,38,24,0,0,0,1,0,0,-1,91,-1,70,-1,52
Sandausbruch an Getriebegehäuse Charge Verdacht Formüberhitzung,1,1,1,1,2,2,1,1,1,3,1,3,-1,27,-1,24,2,22
Sandfeuchte Kaltlauf außerhalb Toleranz Wärmenachbehandlung eingeleitet,2,2,6,34,26,16,2,1,3,1,6,1,13,7,4,7,4,7
Formdruckabweichung Kernschale Verschleiß vs HandlingSchaden Form Wärmenachbehandlung eingeleitet,0,3,3,-1,-1,-1,0,0,0,1,0,5,-1,66,-1,53,24,43
Oberflächenrauheit Sandausbruch außerhalb Spezifikation,2,0,6,57,41,27,2,0,2,0,6,0,29,74,14,59,-1,37
Spektralanalyse zeigt CuMangel ¦ Charge ¦ Normabweichung Schleifnacharbeit notwendig,1,1,1,5,-1,5,1,1,1,3,1,3,-1,6,-1,-1,2,4
Röntgenprüfung zeigt Kaltlauf in Zone HandlingSchaden teilkonform Schleifnacharbeit notwendig,2,2,2,20,16,9,2,1,2,3,6,1,-1,70,12,55,8,41
Qualitätsabweichung Sandbindermangel Kaltlauf Porosität,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,97,37,73,24,56
Bearbeitungsfehler Sandbindermangel Sandausbruch Teil,0,0,0,54,40,26,0,0,0,0,0,0,61,65,-1,36,24,30
Bearbeitungsfehler Lunker Kaltlauf Teil Prüfbericht Schleifnacharbeit notwendig,0,0,0,24,19,11,2,0,2,0,2,0,-1,35,-1,31,-1,26
Röntgenprüfung zeigt Gasporosität in Zone Sandbindermangel,2,2,2,-1,-1,-1,2,1,2,3,6,1,-1,-1,12,-1,8,-1
Oberflächenrauheit HandlingSchaden außerhalb Spezifikation,2,0,6,23,18,-1,2,0,2,0,6,0,28,88,-1,67,-1,-1
Dichtheitsprüfung Fehler Lunker mbarmin vs max Lunker Gießparameter optimiert,0,4,4,29,22,-1,0,2,0,2,2,2,39,23,19,21,14,16
Ausschuss Maßhaltigkeit an Zylinderkopf Ursache Sandfeuchte zu hoch ≥ Prüfbericht Schleifnacharbeit notwendig,0,0,0,21,-1,-1,0,0,0,0,2,0,-1,95,-1,49,-1,38
